e212efdf-98b2-4dce-92ed-62cfc1e29854,"{'britannique': 1, 'rock': 1, 'classic': 1, 'alternative': 1, 'england': 1, 'pop': 1, 'british': 1, 'uk': 1}"
,
07b6020a-c539-4d68-aeef-f159f3befc76,"{'indie': 1, 'american': 1, 'américain': 1, 'folk': 1, 'usa': 1, 'rock': 1, 'pop': 1}"
,
3414d446-735a-443c-931f-10634f57e5b9,"{'hall': 1, 'hop': 1, 'hip': 1, 'rap': 1, 'contemporary': 1, 'pop': 1, 'dance': 1, 'rnb': 1, 'r&b': 1}"
,
aa7a2827-f74b-473c-bd79-03d065835cf7,"{'britannique': 1, 'post': 1, 'revival': 1, 'punk': 1, 'art': 1, 'pop': 1, 'british': 1, 'indie': 1, 'alternative': 1, 'uk': 1, 'rock': 1, 'dance': 1}"
,
f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,"{'hall': 1, 'hop': 1, 'hip': 1, 'southern': 1, 'rap': 1, 'pop': 1, 'dance': 1, 'rnb': 1}"
,
593f8594-83ad-4df4-a9b8-e4d225f55440,{'usa': 1}
,
4e210d41-b3e3-4e34-8c3b-3b8cc2116562,"{'rock': 1, 'indie': 1}"
,
1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,{}
,
882d41ca-194d-405a-bfc5-b698ccfd77b4,"{'rock': 1, 'post': 1, 'canadian': 1, 'instrumental': 1}"
,
477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,"{'dutch': 1, 'live': 1, 'progressive': 1, 'vocal': 1, 'electronica': 1, 'dance': 1, 'seen': 1, 'trance': 1}"
,
c14b4180-dc87-481e-b17a-64e4150f90f6,"{'indie': 1, 'metal': 1, 'death': 1, 'progressive': 1, 'rock': 1, 'melodic': 1, 'swedish': 1}"
,
c787a7a5-e143-4ba6-86df-fab2354dcd44,"{'dance': 1, 'electronica': 1}"
,
00eeed6b-5897-4359-8347-b8cd28375331,"{'rock': 1, 'metal': 1, 'power': 1, 'hard': 1, 'symphonic': 1, 'heavy': 1}"
,
9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,"{'80s': 1, 'britannique': 1, 'punk': 1, 'post': 1, 'new': 1, 'british': 1, 'synthpop': 1, 'england': 1, '70s': 1, 'indie': 1, 'rock': 1, 'uk': 1, 'alternative': 1, 'english': 1, 'wave': 1, 'dance': 1}"
,
32b90c92-9978-4a07-90eb-caa4b22f4907,"{'indie': 1, 'rock': 1, 'post': 1, 'revival': 1, 'punk': 1, 'american': 1, 'alternative': 1, 'garage': 1}"
,
e22d2f66-881e-41ca-9356-544697ee5f90,"{'american': 1, 'rhythm': 1, 'soul': 1, 'classic': 1, 'blues': 1, 'rock': 1, 'pop': 1, 'jazz': 1, 'rnb': 1}"
,
62162215-b023-4f0e-84bd-1e9412d5b32c,"{'pop': 1, 'punk': 1}"
,
18e9bfd5-db23-4bc1-be0f-5710e5d656e4,"{'80s': 1, 'american': 1, 'metal': 1, '00s': 1, 'classic': 1, 'thrash': 1, 'heavy': 1, '10s': 1, '90s': 1}"
,
f59c5520-5f46-4d2c-b2c4-822eabf53419,"{'usa': 1, 'american': 1, 'hip': 1, 'hop': 1, 'new': 1, 'industrial': 1, 'pop': 1, 'united': 1, 'indie': 1, 'alternative': 1, 'metal': 1, 'nu': 1, 'rap': 1, 'rock': 1, 'américain': 1, 'states': 1}"
,
ad279295-653f-42e1-9aaa-b731df2e78ba,"{'united': 1, 'states': 1}"
,
cf0f4547-ffbd-4011-98ad-0bec9ba022db,"{'rock': 1, 'european': 1, 'pop': 1, 'norwegian': 1, 'classic': 1}"
,
